,0
813,1
814,1
815,0
816,1
817,0
818,1
819,0
820,0
821,1
822,1
823,1
824,1
825,1
826,0
827,0
828,1
829,0
830,0
831,0
832,1
833,0
834,1
835,1
836,1
837,0
838,0
839,1
840,0
841,1
842,0
843,0
844,1
845,0
846,0
847,0
848,0
849,0
850,1
851,1
852,1
853,0
854,0
855,0
856,0
857,1
858,1
859,1
860,1
861,1
862,1
863,0
864,1
865,1
866,1
867,0
868,0
869,1
870,0
871,0
872,1
873,0
874,1
875,0
876,1
877,0
878,1
879,0
880,0
881,0
882,1
883,0
884,1
885,1
886,1
887,0
888,1
889,0
890,0
891,1
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,1
900,0
901,1
902,1
903,1
904,1
905,0
906,1
907,1
908,0
909,0
910,1
911,1
912,1
913,1
914,1
915,1
916,0
917,1
918,1
919,0
920,0
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,0
932,1
933,0
934,0
935,0
936,1
937,1
938,0
939,1
940,1
941,0
942,1
943,1
944,1
945,1
946,1
947,1
948,0
949,1
950,1
951,0
952,0
953,1
954,0
955,1
956,1
957,1
958,1
959,0
960,1
961,1
962,0
963,1
964,0
965,1
966,0
967,0
968,1
969,1
970,0
971,0
972,0
973,1
974,0
975,1
976,0
977,1
978,1
979,0
980,1
981,0
982,1
983,0
984,0
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,1
993,1
994,0
995,1
996,0
997,1
998,1
999,1
1000,0
1001,1
1002,0
1003,1
1004,1
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,1
1012,1
1013,1
1014,1
1015,1
1016,0
1017,1
1018,1
1019,0
1020,0
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,0
1031,0
1032,1
1033,1
1034,0
1035,1
1036,1
1037,1
1038,0
1039,1
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,1
1048,1
1049,1
1050,0
1051,0
1052,1
1053,0
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,0
1062,0
1063,0
1064,1
1065,1
1066,1
1067,0
1068,0
1069,0
1070,0
1071,1
1072,0
1073,0
1074,1
1075,1
1076,0
1077,1
1078,0
1079,0
1080,0
1081,0
1082,0
1083,1
1084,1
1085,0
1086,0
1087,1
1088,0
1089,1
1090,0
1091,1
1092,0
1093,1
1094,1
1095,0
1096,0
1097,0
1098,0
1099,1
1100,1
1101,0
1102,1
1103,0
1104,1
1105,1
1106,1
1107,0
1108,1
1109,0
1110,0
1111,1
1112,1
1113,0
1114,1
1115,0
1116,0
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,1
1124,0
1125,0
1126,0
1127,1
1128,1
1129,1
1130,0
1131,1
1132,0
1133,0
1134,0
1135,0
1136,1
1137,1
1138,0
1139,0
1140,1
1141,0
1142,0
1143,1
1144,0
1145,1
1146,1
1147,0
1148,1
1149,0
1150,0
1151,0
1152,0
1153,1
1154,1
1155,0
1156,1
1157,1
1158,0
1159,1
1160,1
1161,0
1162,1
1163,0
1164,0
1165,0
1166,1
1167,1
1168,1
1169,0
1170,1
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,1
1178,0
1179,1
1180,0
1181,1
1182,0
1183,1
1184,1
1185,1
1186,0
1187,0
1188,1
1189,1
1190,0
1191,0
1192,1
1193,0
1194,1
1195,0
1196,1
1197,0
1198,0
1199,0
1200,0
1201,0
1202,1
1203,0
1204,1
1205,0
1206,1
1207,0
1208,0
1209,0
1210,0
1211,0
1212,1
1213,0
1214,1
1215,1
1216,1
1217,1
1218,1
1219,0
1220,1
1221,0
1222,1
1223,0
1224,0
1225,1
1226,1
1227,1
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,1
1238,1
1239,0
1240,1
1241,1
1242,0
1243,0
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,0
1251,0
1252,1
1253,0
1254,1
1255,1
1256,1
1257,0
1258,1
1259,1
1260,0
1261,0
1262,1
1263,1
1264,1
1265,1
1266,0
1267,1
1268,0
1269,0
1270,1
1271,1
1272,0
1273,0
1274,1
1275,1
1276,0
1277,1
1278,0
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,0
1286,1
1287,1
1288,1
1289,1
1290,1
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,1
