,0
533,0
534,0
535,1
536,0
537,1
538,1
539,1
540,1
541,1
542,0
543,1
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,1
552,1
553,1
554,1
555,0
556,1
557,1
558,0
559,1
560,1
561,0
562,0
563,0
564,1
565,0
566,0
567,0
568,1
569,0
570,1
571,1
572,0
573,1
574,1
575,0
576,0
577,0
578,0
579,0
580,1
581,0
582,0
583,1
584,1
585,0
586,1
587,0
588,1
589,0
590,1
591,1
592,0
593,1
594,1
595,0
596,1
597,1
598,0
599,1
600,1
601,0
602,0
603,1
604,0
605,0
606,1
607,0
608,0
609,0
610,1
611,1
612,1
613,1
614,1
615,1
616,0
617,1
618,1
619,0
620,1
621,1
622,1
623,1
624,1
625,0
626,0
627,0
628,0
629,1
630,1
631,0
632,1
633,1
634,1
635,0
636,1
637,1
638,0
639,1
640,0
641,0
642,0
643,0
644,0
645,1
646,0
647,1
648,0
649,1
650,1
651,0
652,1
653,0
654,1
655,0
656,1
657,0
658,0
659,1
660,0
661,0
662,0
663,1
664,1
665,1
666,0
667,0
668,0
669,1
670,1
671,0
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,0
690,0
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,0
699,1
700,0
701,1
702,0
703,0
704,1
705,0
706,0
707,1
708,1
709,0
710,0
711,0
712,0
713,1
714,0
715,1
716,0
717,1
718,1
719,1
720,1
721,0
722,1
723,1
724,1
725,1
726,0
727,1
728,0
729,0
730,0
731,1
732,0
733,0
734,0
735,0
736,1
737,1
738,0
739,0
740,0
741,1
742,0
743,1
744,1
745,0
746,1
747,1
748,0
749,0
750,0
751,1
752,1
753,0
754,0
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,0
766,0
767,0
768,0
769,1
770,0
771,0
772,1
773,1
774,1
775,1
776,0
777,0
778,0
779,1
780,0
781,0
782,0
783,1
784,0
785,1
786,0
787,1
788,1
789,1
790,0
791,1
792,0
793,0
794,1
795,0
796,0
797,1
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,1
806,0
807,1
808,0
809,1
810,1
811,1
812,1
813,1
814,1
815,0
816,1
817,1
818,1
819,0
820,0
821,1
822,1
823,1
824,1
825,1
826,0
827,1
828,0
829,0
830,1
831,1
832,0
833,0
834,0
835,1
836,0
837,0
838,1
839,1
840,1
841,0
842,1
843,1
844,0
845,1
846,1
847,1
848,1
849,0
850,1
851,1
852,1
853,1
854,1
855,0
856,0
857,0
858,1
859,0
860,0
861,0
862,0
863,0
864,1
865,1
866,1
867,1
868,1
869,1
870,0
871,0
872,1
873,1
874,0
875,0
876,0
877,1
878,0
879,0
880,0
881,1
882,1
883,0
884,0
885,0
886,0
887,1
888,1
889,0
890,1
891,0
892,1
893,0
894,0
895,1
896,1
897,0
898,1
899,1
900,1
901,0
902,0
903,0
904,1
905,0
906,1
907,0
908,0
909,0
910,1
911,0
912,1
913,0
914,1
915,1
916,0
917,1
918,1
919,0
920,1
921,1
922,0
923,0
924,0
925,0
926,1
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,1
935,1
936,1
937,1
938,1
939,0
940,0
941,1
942,1
943,0
944,1
945,1
946,0
947,1
948,0
949,1
950,0
951,1
952,1
953,0
954,1
955,1
956,0
957,0
958,1
959,0
960,1
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,0
970,1
971,0
972,0
973,0
974,1
975,1
976,0
977,1
978,1
979,0
980,1
981,1
982,0
983,1
984,0
985,1
986,0
987,0
988,1
989,1
990,0
991,1
992,0
993,1
994,1
995,0
996,1
997,0
998,0
999,1
1000,1
1001,0
1002,0
1003,1
1004,1
1005,0
1006,0
1007,1
1008,0
1009,0
1010,0
1011,1
1012,0
1013,0
1014,1
1015,0
1016,1
1017,1
1018,1
1019,1
1020,1
1021,0
1022,1
1023,0
1024,0
1025,0
1026,0
1027,1
1028,1
1029,0
1030,1
1031,0
1032,1
1033,1
1034,0
1035,0
1036,0
1037,0
1038,1
1039,0
1040,1
1041,0
1042,0
1043,1
1044,1
1045,1
1046,0
1047,1
1048,0
1049,1
1050,0
1051,1
1052,0
1053,0
1054,0
1055,0
1056,0
1057,1
1058,1
1059,1
1060,0
1061,1
1062,0
1063,1
1064,1
1065,1
1066,0
1067,0
1068,1
1069,1
1070,0
1071,1
1072,0
1073,0
1074,0
1075,0
1076,0
1077,1
1078,1
1079,1
1080,1
1081,0
1082,0
1083,1
1084,1
1085,0
1086,1
1087,0
1088,0
1089,0
1090,1
1091,1
1092,1
1093,0
1094,1
1095,1
1096,0
1097,1
1098,1
1099,1
1100,1
1101,1
1102,0
1103,0
1104,1
1105,0
1106,1
1107,1
1108,0
1109,1
1110,0
1111,1
1112,1
1113,1
1114,0
1115,0
1116,1
1117,1
1118,0
1119,0
1120,1
1121,0
1122,0
1123,1
1124,1
1125,0
1126,0
1127,1
1128,0
1129,0
1130,1
1131,1
1132,0
1133,1
1134,0
1135,1
1136,0
1137,0
1138,0
1139,0
1140,1
1141,0
1142,0
1143,0
1144,1
1145,1
1146,0
1147,0
1148,1
1149,1
1150,0
1151,1
1152,1
1153,0
1154,1
1155,1
1156,0
1157,1
1158,0
1159,0
1160,0
1161,1
1162,0
1163,1
1164,1
1165,0
1166,0
1167,0
1168,0
1169,0
1170,1
1171,0
1172,0
1173,0
1174,0
1175,1
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,1
1183,1
1184,0
1185,1
1186,0
1187,0
1188,0
1189,0
1190,1
1191,0
1192,1
1193,0
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,0
1202,1
1203,1
1204,1
1205,0
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,0
1213,1
1214,0
1215,0
1216,1
1217,0
1218,0
1219,1
1220,1
1221,1
1222,1
1223,0
1224,1
1225,1
1226,0
1227,1
1228,0
1229,1
1230,0
1231,0
1232,1
1233,0
1234,0
1235,1
1236,0
1237,0
1238,0
1239,1
1240,0
1241,1
1242,1
1243,0
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,0
1251,1
1252,1
1253,0
1254,0
1255,0
1256,1
1257,0
1258,1
1259,0
1260,0
1261,1
1262,0
1263,1
1264,1
1265,0
1266,1
1267,0
1268,1
1269,0
1270,0
1271,0
1272,1
1273,0
1274,1
1275,1
1276,1
1277,1
1278,0
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,1
1286,0
1287,0
1288,0
1289,0
1290,1
1291,0
1292,1
1293,1
1294,1
1295,1
1296,0
1297,0
1298,0
1299,1
1300,1
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,1
1309,1
1310,1
1311,0
1312,0
1313,0
1314,1
1315,1
1316,0
1317,0
1318,0
1319,1
1320,0
1321,1
1322,0
1323,0
1324,1
1325,1
1326,1
1327,0
1328,0
1329,1
1330,0
1331,1
1332,0
1333,1
1334,0
1335,0
1336,1
1337,0
1338,1
1339,0
1340,1
1341,0
1342,0
1343,1
1344,0
1345,0
1346,1
1347,0
1348,0
1349,0
1350,0
1351,1
1352,0
1353,0
1354,0
1355,0
1356,0
1357,1
1358,1
1359,1
1360,0
1361,1
1362,0
1363,1
1364,1
1365,0
1366,0
1367,0
1368,1
1369,0
1370,1
1371,0
1372,0
1373,1
1374,0
1375,1
1376,0
1377,1
1378,0
1379,1
1380,0
1381,0
1382,1
1383,1
1384,1
1385,1
1386,0
1387,0
1388,0
1389,0
1390,0
1391,1
1392,0
1393,0
1394,0
1395,1
1396,1
1397,0
1398,1
1399,1
1400,1
1401,0
1402,1
1403,1
1404,1
1405,0
1406,1
1407,0
1408,1
1409,0
1410,1
1411,1
1412,1
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
