,0
533,1
534,0
535,1
536,1
537,1
538,0
539,0
540,0
541,1
542,0
543,1
544,1
545,1
546,1
547,1
548,0
549,0
550,0
551,0
552,1
553,1
554,0
555,1
556,1
557,1
558,1
559,0
560,0
561,1
562,0
563,1
564,1
565,0
566,1
567,0
568,0
569,1
570,1
571,1
572,1
573,0
574,1
575,0
576,1
577,0
578,1
579,1
580,1
581,0
582,0
583,0
584,1
585,1
586,0
587,1
588,0
589,0
590,1
591,0
592,0
593,1
594,0
595,0
596,0
597,1
598,1
599,0
600,0
601,0
602,0
603,0
604,1
605,1
606,1
607,1
608,0
609,0
610,1
611,1
612,0
613,1
614,0
615,0
616,0
617,0
618,1
619,1
620,0
621,0
622,0
623,1
624,1
625,0
626,1
627,0
628,1
629,1
630,0
631,1
632,1
633,1
634,0
635,1
636,0
637,1
638,1
639,0
640,0
641,1
642,0
643,1
644,1
645,1
646,0
647,0
648,0
649,0
650,1
651,0
652,1
653,1
654,0
655,1
656,0
657,1
658,1
659,1
660,1
661,1
662,0
663,1
664,0
665,1
666,1
667,0
668,0
669,1
670,0
671,1
672,1
673,1
674,1
675,1
676,1
677,0
678,0
679,0
680,0
681,1
682,0
683,1
684,1
685,1
686,1
687,0
688,0
689,0
690,0
691,1
692,0
693,1
694,0
695,0
696,1
697,0
698,1
699,1
700,1
701,1
702,0
703,1
704,0
705,1
706,0
707,1
708,0
709,0
710,0
711,1
712,1
713,1
714,0
715,0
716,1
717,1
718,1
719,0
720,1
721,1
722,0
723,0
724,0
725,0
726,0
727,1
728,1
729,0
730,0
731,0
732,0
733,1
734,0
735,0
736,1
737,0
738,1
739,1
740,1
741,1
742,0
743,1
744,1
745,1
746,0
747,0
748,1
749,1
750,0
751,0
752,0
753,1
754,1
755,1
756,0
757,1
758,1
759,1
760,1
761,0
762,1
763,1
764,0
765,0
766,0
767,1
768,0
769,0
770,1
771,1
772,0
773,1
774,1
775,1
776,0
777,1
778,0
779,1
780,1
781,1
782,0
783,0
784,0
785,0
786,0
787,1
788,1
789,0
790,1
791,1
792,0
793,1
794,1
795,1
796,1
797,1
798,1
799,0
800,1
801,1
802,1
803,1
804,0
805,1
806,0
807,0
808,0
809,1
810,1
811,1
812,1
813,1
814,0
815,0
816,0
817,1
818,1
819,0
820,0
821,1
822,0
823,1
824,1
825,1
826,0
827,0
828,1
829,0
830,0
831,1
832,1
833,1
834,0
835,1
836,0
837,1
838,0
839,1
840,1
841,0
842,1
843,1
844,1
845,0
846,1
847,0
848,1
849,0
850,1
851,1
852,1
853,1
854,1
855,0
856,1
857,1
858,0
859,0
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,0
869,1
870,1
871,0
872,0
873,1
874,0
875,0
876,0
877,1
878,1
879,1
880,1
881,0
882,0
883,1
884,1
885,1
886,1
887,0
888,1
889,1
890,0
891,1
892,1
893,0
894,1
895,1
896,1
897,1
898,1
